game_date,season,home_team,away_team,home_score,away_score,winner,status,venue,doubleheader,source,collected_at
2025-09-20,2025,SSG,두산,15.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-20,2025,롯데,키움,5.0,15.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-21,2025,KIA,NC,6.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-21,2025,KT,삼성,6.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-21,2025,SSG,두산,7.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-22,2025,SSG,두산,2.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-23,2025,KT,키움,7.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-23,2025,SSG,KIA,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-23,2025,롯데,NC,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-23,2025,삼성,두산,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-24,2025,NC,LG,10.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-24,2025,SSG,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-24,2025,삼성,롯데,9.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-24,2025,키움,KIA,0.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-25,2025,SSG,KT,1.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-25,2025,두산,한화,7.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-25,2025,롯데,LG,1.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-25,2025,삼성,키움,12.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-26,2025,SSG,KT,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-26,2025,두산,NC,0.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-26,2025,롯데,삼성,10.0,9.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-26,2025,한화,LG,4.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-27,2025,KIA,NC,1.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-27,2025,두산,SSG,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-27,2025,한화,LG,2.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-28,2025,KIA,NC,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-28,2025,두산,롯데,7.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-28,2025,키움,삼성,2.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-28,2025,한화,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-09-29,2025,KIA,NC,4.0,13.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-29,2025,SSG,롯데,4.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-29,2025,한화,LG,7.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-30,2025,LG,두산,0.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-30,2025,NC,KT,9.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-30,2025,삼성,KIA,5.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-30,2025,키움,SSG,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-09-30,2025,한화,롯데,1.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-10-01,2025,KIA,KT,3.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-10-01,2025,LG,NC,3.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2025-10-01,2025,SSG,한화,6.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-10-02,2025,KIA,SSG,7.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-10-03,2025,KIA,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-10-03,2025,KT,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-10-03,2025,NC,SSG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2025-10-04,2025,KIA,삼성,9.0,8.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2025-10-04,2025,NC,SSG,7.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-28,2026,LG,KT,7.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-28,2026,NC,두산,6.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-28,2026,SSG,KIA,7.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-28,2026,삼성,롯데,3.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-28,2026,한화,키움,10.0,9.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-29,2026,LG,KT,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-29,2026,NC,두산,6.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-29,2026,SSG,KIA,11.0,6.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-29,2026,삼성,롯데,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-29,2026,한화,키움,10.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-31,2026,LG,KIA,2.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-31,2026,NC,롯데,9.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-31,2026,SSG,키움,9.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-03-31,2026,삼성,두산,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-03-31,2026,한화,KT,4.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-01,2026,LG,KIA,7.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-01,2026,NC,롯데,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-01,2026,SSG,키움,2.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-01,2026,삼성,두산,13.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-01,2026,한화,KT,11.0,14.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-02,2026,LG,KIA,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-02,2026,NC,롯데,8.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-02,2026,SSG,키움,11.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-02,2026,삼성,두산,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-02,2026,한화,KT,8.0,13.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-03,2026,KIA,NC,2.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-03,2026,KT,삼성,1.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-03,2026,두산,한화,6.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-03,2026,롯데,SSG,2.0,17.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-03,2026,키움,LG,5.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-04,2026,KIA,NC,0.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-04,2026,KT,삼성,6.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-04,2026,두산,한화,3.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-04,2026,롯데,SSG,6.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-04,2026,키움,LG,4.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-05,2026,KIA,NC,3.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-05,2026,KT,삼성,2.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-05,2026,두산,한화,8.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-05,2026,롯데,SSG,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-05,2026,키움,LG,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-07,2026,KIA,삼성,3.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-07,2026,NC,LG,0.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-07,2026,SSG,한화,2.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-07,2026,두산,키움,2.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-07,2026,롯데,KT,3.0,7.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-08,2026,KIA,삼성,15.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-08,2026,NC,LG,4.0,5.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-08,2026,SSG,한화,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-08,2026,두산,키움,7.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-08,2026,롯데,KT,6.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-09,2026,KIA,삼성,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-04-09,2026,NC,LG,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-04-09,2026,SSG,한화,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-04-09,2026,두산,키움,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-04-09,2026,롯데,KT,,,미정,예정,,N,KBO,2026-05-05 13:29:00
2026-04-10,2026,KT,두산,7.0,8.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-10,2026,LG,SSG,10.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-10,2026,삼성,NC,8.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-10,2026,키움,롯데,1.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-10,2026,한화,KIA,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-11,2026,KT,두산,6.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-11,2026,LG,SSG,4.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-11,2026,삼성,NC,5.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-11,2026,키움,롯데,1.0,3.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-11,2026,한화,KIA,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-12,2026,KT,두산,6.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-12,2026,LG,SSG,9.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-12,2026,삼성,NC,9.0,3.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-12,2026,키움,롯데,2.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-12,2026,한화,KIA,3.0,9.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-14,2026,KIA,키움,6.0,2.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-14,2026,LG,롯데,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-14,2026,NC,KT,7.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-14,2026,SSG,두산,3.0,11.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-14,2026,한화,삼성,5.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-15,2026,KIA,키움,7.0,5.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-15,2026,LG,롯데,0.0,2.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-15,2026,NC,KT,2.0,10.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-15,2026,SSG,두산,6.0,0.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-15,2026,한화,삼성,5.0,13.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-16,2026,KIA,키움,5.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-16,2026,LG,롯데,7.0,4.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-16,2026,NC,KT,3.0,4.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-16,2026,SSG,두산,2.0,1.0,홈승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-16,2026,한화,삼성,1.0,6.0,원정승,종료,,N,KBO,2026-05-05 13:29:00
2026-04-17,2026,KT,키움,5.0,0.0,홈승,종료,수원,N,KBO,2026-05-05 13:58:12
2026-04-17,2026,NC,SSG,,,미정,예정,창원,N,KBO,2026-05-05 13:58:12
2026-04-17,2026,두산,KIA,3.0,7.0,원정승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-17,2026,롯데,한화,,,미정,예정,사직,N,KBO,2026-05-05 13:58:12
2026-04-17,2026,삼성,LG,,,미정,예정,대구,N,KBO,2026-05-05 13:58:12
2026-04-18,2026,KT,키움,4.0,2.0,홈승,종료,수원,N,KBO,2026-05-05 13:58:12
2026-04-18,2026,NC,SSG,3.0,11.0,원정승,종료,창원,N,KBO,2026-05-05 13:58:12
2026-04-18,2026,두산,KIA,5.0,4.0,홈승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-18,2026,롯데,한화,0.0,5.0,원정승,종료,사직,N,KBO,2026-05-05 13:58:12
2026-04-18,2026,삼성,LG,7.0,2.0,홈승,종료,대구,N,KBO,2026-05-05 13:58:12
2026-04-19,2026,KT,키움,1.0,3.0,원정승,종료,수원,N,KBO,2026-05-05 13:58:12
2026-04-19,2026,NC,SSG,9.0,2.0,홈승,종료,창원,N,KBO,2026-05-05 13:58:12
2026-04-19,2026,두산,KIA,6.0,3.0,홈승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-19,2026,롯데,한화,1.0,9.0,원정승,종료,사직,N,KBO,2026-05-05 13:58:12
2026-04-19,2026,삼성,LG,0.0,5.0,원정승,종료,대구,N,KBO,2026-05-05 13:58:12
2026-04-21,2026,KT,KIA,6.0,5.0,홈승,종료,수원,N,KBO,2026-05-05 13:58:12
2026-04-21,2026,LG,한화,6.0,5.0,홈승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-21,2026,롯데,두산,2.0,6.0,원정승,종료,사직,N,KBO,2026-05-05 13:58:12
2026-04-21,2026,삼성,SSG,4.0,5.0,원정승,종료,대구,N,KBO,2026-05-05 13:58:12
2026-04-21,2026,키움,NC,2.0,1.0,홈승,종료,고척,N,KBO,2026-05-05 13:58:12
2026-04-22,2026,KT,KIA,8.0,3.0,홈승,종료,수원,N,KBO,2026-05-05 13:58:12
2026-04-22,2026,LG,한화,3.0,0.0,홈승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-22,2026,롯데,두산,1.0,9.0,원정승,종료,사직,N,KBO,2026-05-05 13:58:12
2026-04-22,2026,삼성,SSG,2.0,3.0,원정승,종료,대구,N,KBO,2026-05-05 13:58:12
2026-04-22,2026,키움,NC,3.0,0.0,홈승,종료,고척,N,KBO,2026-05-05 13:58:12
2026-04-23,2026,KT,KIA,8.0,3.0,홈승,종료,수원,N,KBO,2026-05-05 13:58:12
2026-04-23,2026,LG,한화,4.0,8.0,원정승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-23,2026,롯데,두산,6.0,1.0,홈승,종료,사직,N,KBO,2026-05-05 13:58:12
2026-04-23,2026,삼성,SSG,2.0,8.0,원정승,종료,대구,N,KBO,2026-05-05 13:58:12
2026-04-23,2026,키움,NC,2.0,12.0,원정승,종료,고척,N,KBO,2026-05-05 13:58:12
2026-04-24,2026,KIA,롯데,4.0,0.0,홈승,종료,광주,N,KBO,2026-05-05 13:58:12
2026-04-24,2026,SSG,KT,5.0,0.0,홈승,종료,문학,N,KBO,2026-05-05 13:58:12
2026-04-24,2026,두산,LG,1.0,4.0,원정승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-24,2026,키움,삼성,6.0,4.0,홈승,종료,고척,N,KBO,2026-05-05 13:58:12
2026-04-24,2026,한화,NC,3.0,7.0,원정승,종료,대전,N,KBO,2026-05-05 13:58:12
2026-04-25,2026,KIA,롯데,4.0,3.0,홈승,종료,광주,N,KBO,2026-05-05 13:58:12
2026-04-25,2026,SSG,KT,3.0,1.0,홈승,종료,문학,N,KBO,2026-05-05 13:58:12
2026-04-25,2026,두산,LG,5.0,7.0,원정승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-25,2026,키움,삼성,4.0,2.0,홈승,종료,고척,N,KBO,2026-05-05 13:58:12
2026-04-25,2026,한화,NC,8.0,1.0,홈승,종료,대전,N,KBO,2026-05-05 13:58:12
2026-04-26,2026,KIA,롯데,5.0,5.0,무승부,종료,광주,N,KBO,2026-05-05 13:58:12
2026-04-26,2026,SSG,KT,2.0,12.0,원정승,종료,문학,N,KBO,2026-05-05 13:58:12
2026-04-26,2026,두산,LG,4.0,3.0,홈승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-26,2026,키움,삼성,2.0,0.0,홈승,종료,고척,N,KBO,2026-05-05 13:58:12
2026-04-26,2026,한화,NC,3.0,5.0,원정승,종료,대전,N,KBO,2026-05-05 13:58:12
2026-04-28,2026,KT,LG,6.0,5.0,홈승,종료,수원,N,KBO,2026-05-05 13:58:12
2026-04-28,2026,NC,KIA,5.0,4.0,홈승,종료,창원,N,KBO,2026-05-05 13:58:12
2026-04-28,2026,두산,삼성,4.0,5.0,원정승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-28,2026,롯데,키움,5.0,4.0,홈승,종료,사직,N,KBO,2026-05-05 13:58:12
2026-04-28,2026,한화,SSG,7.0,6.0,홈승,종료,대전,N,KBO,2026-05-05 13:58:12
2026-04-29,2026,KT,LG,5.0,4.0,홈승,종료,수원,N,KBO,2026-05-05 13:58:12
2026-04-29,2026,NC,KIA,4.0,9.0,원정승,종료,창원,N,KBO,2026-05-05 13:58:12
2026-04-29,2026,두산,삼성,4.0,0.0,홈승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-29,2026,롯데,키움,5.0,6.0,원정승,종료,사직,N,KBO,2026-05-05 13:58:12
2026-04-29,2026,한화,SSG,1.0,6.0,원정승,종료,대전,N,KBO,2026-05-05 13:58:12
2026-04-30,2026,KT,LG,5.0,6.0,원정승,종료,수원,N,KBO,2026-05-05 13:58:12
2026-04-30,2026,NC,KIA,7.0,2.0,홈승,종료,창원,N,KBO,2026-05-05 13:58:12
2026-04-30,2026,두산,삼성,8.0,5.0,홈승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-04-30,2026,롯데,키움,3.0,1.0,홈승,종료,사직,N,KBO,2026-05-05 13:58:12
2026-04-30,2026,한화,SSG,3.0,14.0,원정승,종료,대전,N,KBO,2026-05-05 13:58:12
2026-05-01,2026,KIA,KT,3.0,4.0,원정승,종료,광주,N,KBO,2026-05-05 13:58:12
2026-05-01,2026,LG,NC,5.0,1.0,홈승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-05-01,2026,SSG,롯데,7.0,10.0,원정승,종료,문학,N,KBO,2026-05-05 13:58:12
2026-05-01,2026,삼성,한화,4.0,3.0,홈승,종료,대구,N,KBO,2026-05-05 13:58:12
2026-05-01,2026,키움,두산,6.0,16.0,원정승,종료,고척,N,KBO,2026-05-05 13:58:12
2026-05-02,2026,KIA,KT,6.0,0.0,홈승,종료,광주,N,KBO,2026-05-05 13:58:12
2026-05-02,2026,LG,NC,13.0,5.0,홈승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-05-02,2026,SSG,롯데,5.0,7.0,원정승,종료,문학,N,KBO,2026-05-05 13:58:12
2026-05-02,2026,삼성,한화,3.0,13.0,원정승,종료,대구,N,KBO,2026-05-05 13:58:12
2026-05-02,2026,키움,두산,4.0,2.0,홈승,종료,고척,N,KBO,2026-05-05 13:58:12
2026-05-03,2026,KIA,KT,4.0,6.0,원정승,종료,광주,N,KBO,2026-05-05 13:58:12
2026-05-03,2026,LG,NC,3.0,10.0,원정승,종료,잠실,N,KBO,2026-05-05 13:58:12
2026-05-03,2026,SSG,롯데,2.0,5.0,원정승,종료,문학,N,KBO,2026-05-05 13:58:12
2026-05-03,2026,삼성,한화,7.0,6.0,홈승,종료,대구,N,KBO,2026-05-05 13:58:12
2026-05-03,2026,키움,두산,3.0,14.0,원정승,종료,고척,N,KBO,2026-05-05 13:58:12
2026-05-05,2026,KIA,한화,12.0,7.0,홈승,종료,광주,N,KBO,2026-05-06 22:11:44
2026-05-05,2026,KT,롯데,5.0,4.0,홈승,종료,수원,N,KBO,2026-05-06 22:11:44
2026-05-05,2026,LG,두산,2.0,1.0,홈승,종료,잠실,N,KBO,2026-05-06 22:11:44
2026-05-05,2026,SSG,NC,7.0,7.0,무승부,종료,문학,N,KBO,2026-05-06 22:11:44
2026-05-05,2026,삼성,키움,11.0,1.0,홈승,종료,대구,N,KBO,2026-05-06 22:11:44
2026-05-06,2026,KIA,한화,2.0,7.0,원정승,종료,광주,N,KBO,2026-05-07 22:43:17
2026-05-06,2026,KT,롯데,1.0,8.0,원정승,종료,수원,N,KBO,2026-05-07 22:43:17
2026-05-06,2026,LG,두산,6.0,1.0,홈승,종료,잠실,N,KBO,2026-05-07 22:43:17
2026-05-06,2026,SSG,NC,7.0,6.0,홈승,종료,문학,N,KBO,2026-05-07 22:43:17
2026-05-06,2026,삼성,키움,2.0,1.0,홈승,종료,대구,N,KBO,2026-05-07 22:43:17
2026-05-07,2026,KIA,한화,8.0,11.0,원정승,종료,광주,N,KBO,2026-05-08 22:15:58
2026-05-07,2026,KT,롯데,,,미정,예정,수원,N,KBO,2026-05-08 22:15:58
2026-05-07,2026,LG,두산,2.0,3.0,원정승,종료,잠실,N,KBO,2026-05-08 22:15:58
2026-05-07,2026,SSG,NC,5.0,10.0,원정승,종료,문학,N,KBO,2026-05-08 22:15:58
2026-05-07,2026,삼성,키움,6.0,0.0,홈승,종료,대구,N,KBO,2026-05-08 22:15:58
2026-05-08,2026,NC,삼성,3.0,4.0,원정승,종료,창원,N,KBO,2026-05-09 21:30:52
2026-05-08,2026,두산,SSG,1.0,4.0,원정승,종료,잠실,N,KBO,2026-05-09 21:30:52
2026-05-08,2026,롯데,KIA,2.0,8.0,원정승,종료,사직,N,KBO,2026-05-09 21:30:52
2026-05-08,2026,키움,KT,0.0,8.0,원정승,종료,고척,N,KBO,2026-05-09 21:30:52
2026-05-08,2026,한화,LG,8.0,9.0,원정승,종료,대전,N,KBO,2026-05-09 21:30:52
2026-05-09,2026,NC,삼성,4.0,5.0,원정승,종료,창원,N,KBO,2026-05-10 21:37:14
2026-05-09,2026,두산,SSG,9.0,4.0,홈승,종료,잠실,N,KBO,2026-05-10 21:37:14
2026-05-09,2026,롯데,KIA,1.0,3.0,원정승,종료,사직,N,KBO,2026-05-10 21:37:14
2026-05-09,2026,키움,KT,6.0,6.0,무승부,종료,고척,N,KBO,2026-05-10 21:37:14
2026-05-09,2026,한화,LG,11.0,3.0,홈승,종료,대전,N,KBO,2026-05-10 21:37:14
2026-05-10,2026,NC,삼성,1.0,11.0,원정승,종료,창원,N,KBO,2026-05-11 22:37:03
2026-05-10,2026,두산,SSG,3.0,1.0,홈승,종료,잠실,N,KBO,2026-05-11 22:37:03
2026-05-10,2026,롯데,KIA,7.0,3.0,홈승,종료,사직,N,KBO,2026-05-11 22:37:03
2026-05-10,2026,키움,KT,5.0,1.0,홈승,종료,고척,N,KBO,2026-05-11 22:37:03
2026-05-10,2026,한화,LG,9.0,3.0,홈승,종료,대전,N,KBO,2026-05-11 22:37:03
2026-05-12,2026,KIA,두산,1.0,5.0,원정승,종료,광주,N,KBO,2026-05-13 22:51:43
2026-05-12,2026,KT,SSG,1.0,5.0,원정승,종료,수원,N,KBO,2026-05-13 22:51:43
2026-05-12,2026,LG,삼성,1.0,9.0,원정승,종료,잠실,N,KBO,2026-05-13 22:51:43
2026-05-12,2026,롯데,NC,1.0,8.0,원정승,종료,사직,N,KBO,2026-05-13 22:51:43
2026-05-12,2026,키움,한화,5.0,11.0,원정승,종료,고척,N,KBO,2026-05-13 22:51:43
2026-05-13,2026,KIA,두산,9.0,2.0,홈승,종료,광주,N,KBO,2026-05-14 22:40:53
2026-05-13,2026,KT,SSG,18.0,4.0,홈승,종료,수원,N,KBO,2026-05-14 22:40:53
2026-05-13,2026,LG,삼성,5.0,3.0,홈승,종료,잠실,N,KBO,2026-05-14 22:40:53
2026-05-13,2026,롯데,NC,10.0,5.0,홈승,종료,사직,N,KBO,2026-05-14 22:40:53
2026-05-13,2026,키움,한화,3.0,2.0,홈승,종료,고척,N,KBO,2026-05-14 22:40:53
2026-05-14,2026,KIA,두산,5.0,3.0,홈승,종료,광주,N,KBO,2026-05-15 22:15:26
2026-05-14,2026,KT,SSG,10.0,16.0,원정승,종료,수원,N,KBO,2026-05-15 22:15:26
2026-05-14,2026,LG,삼성,5.0,9.0,원정승,종료,잠실,N,KBO,2026-05-15 22:15:26
2026-05-14,2026,롯데,NC,4.0,5.0,원정승,종료,사직,N,KBO,2026-05-15 22:15:26
2026-05-14,2026,키움,한화,1.0,10.0,원정승,종료,고척,N,KBO,2026-05-15 22:15:26
2026-05-15,2026,KT,한화,3.0,5.0,원정승,종료,수원,N,KBO,2026-05-16 21:38:14
2026-05-15,2026,NC,키움,1.0,4.0,원정승,종료,창원,N,KBO,2026-05-16 21:38:14
2026-05-15,2026,SSG,LG,7.0,8.0,원정승,종료,문학,N,KBO,2026-05-16 21:38:14
2026-05-15,2026,두산,롯데,5.0,6.0,원정승,종료,잠실,N,KBO,2026-05-16 21:38:14
2026-05-15,2026,삼성,KIA,4.0,5.0,원정승,종료,대구,N,KBO,2026-05-16 21:38:14
2026-05-16,2026,KT,한화,5.0,10.0,원정승,종료,수원,N,KBO,2026-05-17 22:11:28
2026-05-16,2026,NC,키움,9.0,2.0,홈승,종료,창원,N,KBO,2026-05-17 22:11:28
2026-05-16,2026,SSG,LG,4.0,3.0,홈승,종료,문학,N,KBO,2026-05-17 22:11:28
2026-05-16,2026,두산,롯데,10.0,9.0,홈승,종료,잠실,N,KBO,2026-05-17 22:11:28
2026-05-16,2026,삼성,KIA,5.0,2.0,홈승,종료,대구,N,KBO,2026-05-17 22:11:28
2026-05-17,2026,KT,한화,8.0,7.0,홈승,종료,수원,N,KBO,2026-05-18 20:23:49
2026-05-17,2026,NC,키움,2.0,3.0,원정승,종료,창원,N,KBO,2026-05-18 20:23:49
2026-05-17,2026,SSG,LG,4.0,6.0,원정승,종료,문학,N,KBO,2026-05-18 20:23:49
2026-05-17,2026,두산,롯데,8.0,4.0,홈승,종료,잠실,N,KBO,2026-05-18 20:23:49
